key,severity,type,component,line,message
79e4dcdc-31f3-4595-b9fa-e1b3e90929ba,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/ClubProfile/Tabs/LineupTab.jsx,17,Unexpected negated condition.
91f67116-60e0-4551-9394-929cdf324cac,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/ClubProfile/Tabs/StatsTab.jsx,19,Unexpected negated condition.
4bc99eaf-ddf0-4748-ac2d-94de03dfc4fc,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/ClubProfile/Tabs/StatsTab.jsx,25,Unexpected negated condition.
c0fde06f-a2d4-4745-a1c7-346219e0a795,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportLogPanel.jsx,65,Unexpected negated condition.
ec471a87-4a61-4382-ac6b-b9a9afd1db90,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/LeagueSelector.jsx,41,Unexpected negated condition.
5ccde491-000d-4d4f-b126-0a46898afbcf,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/LeagueActivationStage.jsx,29,Unexpected negated condition.
4456a37a-6704-4c72-802f-c0a1152b1e3b,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/SquadList.jsx,83,Unexpected negated condition.
cbc5fe4e-4069-4ec8-8bfd-af655cf623a7,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/ml/MLSimulationDashboard.jsx,271,Unexpected negated condition.
8a858b4f-a8dd-419a-85ed-6ed13d0060b7,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/BarChartRace.jsx,9,Unexpected negated condition.
fd0f6797-fc1c-4c6e-b1e7-72ef6dec6bb3,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,11,Unexpected negated condition.
082407c2-f1d8-499b-a2cd-ce2dce715437,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/import/ImportEventsPage.jsx,68,Unexpected negated condition.
2061680d-a5c6-42b8-a49a-34bbc1aca651,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/import/ImportLineupsPage.jsx,35,Unexpected negated condition.
ec94fe4f-f9ed-45b0-a60a-72c929397050,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/ClubProfilePageV3.jsx,53,Unexpected negated condition.
7594d99a-57a9-42e1-b257-ff24f96685ae,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,293,Unexpected negated condition.
a381467c-0fe9-447a-b5cf-023c00ed5b7a,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,317,Unexpected negated condition.
32dbfaaa-7a53-404f-987c-7964d8b51dfd,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,148,Unexpected negated condition.
6fc57b0b-2c9b-41ef-a008-4df4145a2b69,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,167,Unexpected negated condition.
59e14d39-ce26-4494-940e-e60b01ba501a,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/footballApi.js,290,Update this function so that its implementation is not identical to the one on line 165.
beace428-bad0-4a36-b913-dde92cc9db3f,MINOR,CODE_SMELL,backend_ml_v2:backend/src/server.js,58,"Use `.includes()`, rather than `.indexOf()`, when checking for existence."
4084ac41-bcbf-4143-95b7-59688238608f,MINOR,CODE_SMELL,backend_ml_v2:backend/src/utils/fuzzy.js,7,Use `new Array()` instead of `Array()`.
37c720fb-312b-4078-af51-0ec3b02f3712,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/dashboard/V3Dashboard.jsx,43,Use `new Array()` instead of `Array()`.
20812700-d9aa-4b8e-9910-2b45294744d6,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/design-system/components/Skeleton.jsx,43,Use `new Array()` instead of `Array()`.
de6b1781-7d63-4a42-b8d6-0938cccc3e4e,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/design-system/components/Skeleton.jsx,49,Use `new Array()` instead of `Array()`.
38e0590a-738e-48da-88e5-83ec7387ce47,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/design-system/components/Skeleton.jsx,51,Use `new Array()` instead of `Array()`.
c84dacbc-cb5f-4044-9a16-34426d38f5f8,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,26,useState call is not destructured into value + setter pair
f30dba47-fdbf-4bfd-b924-02ec87ef37cf,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/modules/league/FixturesList.jsx,178,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
723bd3a3-236a-4d14-b3af-15390fb1017f,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/modules/league/LeagueDiscovery.jsx,115,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
135eaafc-0cee-48a8-9812-dfad09689805,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/modules/match/MatchDetailPlayerVisuals.jsx,59,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
b1675e35-e269-41f0-a2aa-b00429b568df,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/pages/match/live/GameCard.jsx,63,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
be4cf59c-4406-47c4-b9af-7b7d5b55bfee,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/pages/match/live/GameCard.jsx,68,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
90f4d195-4790-4a06-aeeb-f8f80a0c7599,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/pages/match/live/GameCard.jsx,116,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
2a5ccc7e-0c95-48f8-bff7-6c0720214c6c,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/pages/match/live/GameCard.jsx,132,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
f381a75d-0e59-440b-a6c8-171bc7e56e04,MINOR,BUG,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBetHub.jsx,48,"Visible, non-interactive elements with click handlers must have at least one keyboard listener."
